"series","Basec","BottomUpc","JPPc","OLSc","OLScv","WLSc","WLScv","MinTShrc","MinTShrcv"
134,1750.41961841286,1750.41961841286,1830.14414649224,1133.8296075185,1147.71389285612,1318.75956766442,1369.22215961643,1739.9308462333,1742.52410951601
135,7.18839928439077,7.18839928439077,780.068457785814,275.53411498149,271.595877180814,195.166398864547,186.616139116933,7.26123733206119,7.48948825228557
136,204.533070937828,204.533070937828,495.481175998611,383.236336398019,377.95909697122,324.452511449434,300.400176567073,209.099361466395,207.464669392084
137,1330.17845850341,1330.17845850341,3803.42316744208,1265.66482406938,1265.8727628729,1281.45754164086,1286.14497817543,1212.71123896247,1203.42571662552
138,593.378530993441,593.378530993441,976.624906284004,568.462482604731,567.27363556004,563.306263670477,562.75513825943,577.092373830046,578.043709754525
139,1508.75148651932,1508.75148651932,3121.03305261142,1606.15515616619,1599.71929744601,1579.90437978342,1552.4720423941,1737.36547363769,1696.69883650876
140,637.461793140506,637.461793140506,754.427653096743,460.624390861994,466.321888220737,478.340974343622,514.574255252005,621.380500652648,622.996469166048
141,660.29195391469,660.29195391469,1365.91335284674,717.394720386955,713.999836545702,699.143035293176,693.175659201939,724.854588815346,717.72250080046
142,1545.29518910156,1545.29518910156,2424.46084732855,1723.78579594242,1705.8143905721,1733.24538847547,1630.76483124167,1630.69630839663,1607.86059824498
143,41.9711912501696,41.9711912501696,265.905164805567,182.023325967318,180.673123121097,115.804334171051,119.736880319833,39.0912099807637,39.1920040941553
144,57.0087799298562,57.0087799298562,198.776803644284,177.931250873471,177.655896062929,108.537370398122,114.936224133002,58.2354028711672,58.117087497933
145,21.2312061348396,21.2312061348396,322.498975927316,169.735162428741,170.952918537955,83.1915779060647,104.092259931392,21.9934690999307,22.0548403025373
146,88.5972510552458,88.5972510552458,126.373636939295,186.701434375236,189.860878907874,110.388729963215,129.463690547479,97.3739915422828,97.2536061302193
147,33.2495028414782,33.2495028414782,250.39014980037,168.112278122169,168.238856529839,88.8306933144227,101.753927048589,33.1246037143274,33.1866045179476
148,52.8457459765542,52.8457459765542,266.675509316475,166.461581676101,171.189688080997,76.8334866619969,106.460323785877,55.9426373203871,55.6417931342629
149,104.446485670935,104.446485670935,294.819591588239,422.176566312751,420.09896743629,206.786616856103,186.053635527021,105.809541044537,105.516451688131
150,480.971507860254,480.971507860254,1167.23856693959,530.074270826956,522.877035657806,399.286115250606,389.39747902094,348.557692830879,345.714336134943
151,214.261667358692,214.261667358692,303.7546689474,461.604394104762,465.286314964292,238.016173257436,244.149592168727,205.436474585556,205.305002407044
152,430.869676939495,430.869676939495,430.24725428256,810.530647951222,806.980450575144,647.796962824307,639.530837454285,437.17547365573,436.183756553809
153,138.767815681133,138.767815681133,765.67435595604,721.290212594452,712.390040447525,535.63830569707,517.615750455652,138.526869341448,137.037547510902
154,2215.41551518565,2215.41551518565,5732.81088312861,1866.12297010292,1876.40280410128,1947.19243556879,1963.91296836038,1824.65943445563,1853.06002528958
155,59.660829883938,59.660829883938,940.633145328718,712.850232969343,707.167959980079,524.068917204159,517.521940184098,59.5884559782226,59.8127575231814
156,2855.28768286599,2855.28768286599,7064.24404607563,2429.89691963942,2428.66087654725,2532.43427169672,2526.51512093103,1964.88732532079,1966.68861807527
157,438.565688060724,438.565688060724,675.55579002333,893.164401524831,881.367337288736,737.517185772497,718.336081498093,455.125038089586,454.428226330513
158,514.451371049381,514.451371049381,813.304874916689,1250.43659500516,1242.35509530507,955.509723390187,945.507176143222,511.490522077074,509.744376242348
159,196.432631133466,196.432631133466,327.405559743163,1195.03161724592,1191.74002879444,882.788202511014,875.851343173842,192.239477224272,188.507182534109
160,3888.43194025013,3888.43194025013,11367.5354456008,2893.5778882044,2897.26550855734,3196.16238998081,3190.09423831655,1700.94876484887,2161.43183640025
161,9.99991384684849,9.99991384684849,173.149091496917,484.437615764387,488.504094544516,271.160632012455,279.095509383768,9.83812877755422,9.91503862785468
162,9.38137028902416,9.38137028902416,172.556222214206,483.185250057265,487.386762150079,271.589957408011,277.734111314943,8.7044188489039,8.62814380388884
163,10.3555696745587,10.3555696745587,166.671882606753,484.838102287963,489.365486886894,271.841385582511,280.853277122484,9.80822224493023,9.78358381507679
164,173.807326359071,173.807326359071,36.7444154326551,294.032025893773,310.601640362969,214.199700501798,237.292104973022,170.43842103128,170.107007839264
165,52.7747305706522,52.7747305706522,342.894462726613,290.941303020038,313.449730573195,185.246883836435,224.528777641844,53.5687644132574,53.5689648066069
166,226.552045099995,226.552045099995,305.036616583313,341.600526013998,361.240709055127,270.881425787523,295.294106647528,225.884780846061,226.189189125507
167,261.451216840275,261.451216840275,323.851585720076,334.503421052994,347.488166228643,276.322789500025,294.384405104807,256.718988684706,257.008515160396
168,77.8813078047468,77.8813078047468,201.696506764626,305.635997282105,326.691891500939,190.520064180573,234.784726090367,77.1850966590716,77.3527364861216
169,1461.52649523986,1461.52649523986,3838.14934789069,1292.83644643574,1279.9672679984,1354.94583597331,1319.5414263155,1030.27722881893,981.139979601217
170,91.0122874642785,91.0122874642785,236.822299783841,191.123407480698,205.015325132789,122.452696133055,161.268225025361,90.7511379549182,90.7592132296039
171,180.401879244214,180.401879244214,71.2684334630833,208.731995402369,219.381610371313,166.743375349718,188.86645885293,161.340461609995,161.466403830215
172,54.9896047324866,54.9896047324866,436.962301985048,213.234633571553,227.96718452867,125.811761915638,173.997435759935,55.6921335494842,55.800051658156
173,223.649865307844,223.649865307844,173.477642192377,254.456059114505,256.761641019391,224.976180599533,230.871873578298,216.248069412435,215.781936145943
174,144.574879013679,144.574879013679,173.795119726804,197.173872282573,207.486271266338,151.33329536212,170.545886819699,139.914344349374,140.582175018527
175,160.390420671865,160.390420671865,182.813891986481,261.788895497438,274.646555606235,190.582270307788,229.209544591454,159.765274693496,160.161308918106
176,581.440143594954,581.440143594954,1606.53469407927,527.329339579903,528.638181249571,533.114300505355,531.915648144495,524.242584072961,524.335102008316
177,396.901455492099,396.901455492099,781.276598491299,358.040736994835,357.840852592435,360.643804524235,350.101053580172,397.31912666752,393.232673750203
178,510.919009190642,510.919009190642,1010.52301421177,509.716122941653,507.808242854838,511.532994792241,504.401890397989,541.129752384612,538.555435972294
179,402.979381213684,402.979381213684,630.838311280082,370.1136260622,371.030867771898,373.777849233513,371.064991992386,384.997688258316,385.507227389175
180,1898.29910804774,1898.29910804774,1753.14870609555,1273.56903384315,1284.04905101086,1412.64115916664,1432.2942808653,1897.48541457078,1897.09548775079
181,710.541347969643,710.541347969643,1862.13041737557,672.619767069537,670.368696203946,687.305993702268,683.410602123503,682.789621186988,680.53353955141
182,148.414689620535,148.414689620535,251.598713525986,256.260733625978,255.965213660298,223.477760724117,218.049988677982,151.343697712114,151.045371111554
183,139.08733239238,139.08733239238,127.886914315511,219.045366419423,219.41341937388,182.46725568144,187.468153424219,164.356491314861,164.361253302473
184,712.358576967809,712.358576967809,1973.43116443508,653.958753475139,655.375333401514,665.194299889202,668.799248478941,629.928758003861,639.882491266992
185,3.04968319504685,3.04968319504685,237.065655398018,298.232523051322,348.315430393932,50.5837253222556,105.748226220522,2.27203489812897,2.27168026077338
186,2.6114312985825,2.6114312985825,244.487952936435,297.729163884884,347.760309674243,51.03833552656,105.356887397459,2.61231908215976,2.65424570559112
187,178.397237952112,178.397237952112,288.490413191964,195.768603964678,209.618045331478,171.939550911456,196.78672010579,256.66672152548,256.264758642287
188,599.083160069386,599.083160069386,980.069145001227,573.414812718961,549.059822151172,652.257052646629,582.438984807853,688.373135599218,683.911763544342
189,4119.89867562374,4119.89867562374,4295.61342008107,4103.54942118393,4105.88906428633,4063.73952172982,4069.26433487241,4053.10237305109,4053.09780047161
190,103.430831120848,103.430831120848,143.853623807481,128.095386721099,138.615326101429,115.950951065153,127.592472306701,119.843901609522,119.871807487781
191,55.4023143190424,55.4023143190424,101.477167691886,108.922796934975,127.094171109129,68.8300933146204,104.817963885085,55.0640261104708,55.0684162168629
192,27.1466051687511,27.1466051687511,195.443977958158,104.668445241068,124.190503123192,54.884375021778,100.017087538361,26.5287297323127,26.4875074519656
193,46.8736193205923,46.8736193205923,122.582517908704,115.230608596235,130.686126472012,68.510769972737,109.666048915243,46.2886136228957,46.649203503898
194,361.407267166261,361.407267166261,609.637689347744,324.987949821458,308.456857062003,411.31592259094,328.17895741991,406.946613063485,405.909140003041
195,3.59904411478619,3.59904411478619,179.797883042127,175.300751383512,209.683350896202,26.8321917836405,93.9795730733193,3.57721252895722,3.57784443238531
196,19.032420611707,19.032420611707,130.027751882078,174.094098918126,208.991183735981,28.1048154242539,93.4907145369851,18.7300936826097,18.7303392369026
197,78.7231047881244,78.7231047881244,126.794558233338,235.654970304333,266.922761812674,92.0398248436453,142.486973603518,52.6367391720687,52.6024636491038
198,55.4271802022885,55.4271802022885,79.96773181734,212.137550540207,243.513849961362,62.1915628523205,121.94183206816,42.1744744089213,42.2955877177009
199,28.041955308125,28.041955308125,116.485927474349,189.317553505228,222.90986415048,40.0656765006565,105.426311471749,27.0174222146514,27.058728314988
1,11981.327693314,11472.3234911893,111337.303942143,10556.2810443064,11981.327693314,11060.7407361258,11981.327693314,10499.2007703136,11981.327693314
2,8545.24750296104,8473.20210396464,41654.3587250074,5142.37816213732,5096.25301806317,4619.33230867696,4420.80537550429,4435.33147987999,8247.71997782564
3,5147.99317858719,4633.88172514286,23636.2187033618,3908.81173804397,3767.91441411565,5112.91946267985,3899.90451044359,5113.23873790096,4129.85705704511
4,1878.97724715156,2969.17740176542,5935.54320431584,1826.71142446784,2287.46577849203,1286.78955941383,2877.53267673787,1262.66372255326,1187.09730917633
5,8767.71216560324,3841.70159486216,19868.9893472903,5274.45937596563,5012.53878711402,4144.25477644965,3398.71642235878,3711.47214794062,3284.28687422477
6,5207.47346726722,4706.58142324051,16836.7726060727,3133.24646639097,3265.56426699546,3174.99828192808,3024.70210987023,3272.38955156417,3143.65193396728
7,5765.38609452896,5350.27745582646,7172.79733278126,5699.39744361453,5972.48590027295,5007.59764065678,5092.96513183706,4906.59406270985,5000.23129254741
8,4273.16332696979,4359.02795401259,14386.8466712175,3417.42871853203,3425.38545894651,2664.4218012699,2901.26974543972,2679.53270596828,3159.05166935993
9,7488.50984566351,6675.61047831566,22878.8244041879,3610.20855865833,3587.40113191011,3616.99722392382,3559.09500706118,3241.30849915068,6642.43134791157
10,1342.76283912473,1915.81144531456,4361.8957513586,1915.64279114464,1893.94561293859,1260.88484046378,1323.48060949727,1067.2830427605,985.396829198073
11,2743.57079255726,3357.00181983626,7267.98453949091,1799.44851327683,1867.77070356089,1738.3749086347,1616.53845852873,1853.82775151825,1683.28362350508
12,2724.60660579537,2404.06608610932,8962.51004659783,1903.96028372158,1846.81821904501,2049.05999377258,1845.28917240691,1954.82005453282,1805.51583965657
13,3074.13115676455,1815.55448250184,6939.34759135132,1964.78118952075,1907.86631237007,1583.95631488696,1360.68494452912,1565.74850579942,1351.42693616157
14,1546.73310363655,1311.40829480195,2062.80516024863,1216.63819416828,1281.76605657957,962.058231281488,1457.13989708258,1087.99502360518,1060.9302938419
15,1017.29351282162,1386.91191951189,1817.05146565219,740.096016083242,804.689771534458,957.222374264761,877.372255620666,1123.35546715628,1079.75770679638
16,1057.86316896711,2563.09948045073,3217.2035917789,1335.84038438253,1455.30108160868,1106.73557380017,1514.47153277943,928.375660317767,935.396822587463
17,3726.99423608822,2455.23605996928,8503.55515780698,4550.31097811219,4341.15287079849,4324.27989388196,3384.01286034608,3761.11192760535,3553.2971932154
18,633.613816609033,527.284159072293,1470.60584446207,1273.61558247147,1285.43170783316,523.213876897253,497.063294876026,421.371370399281,422.142750299003
19,2834.17962937798,3499.18998730206,11319.7118162066,1922.84001661266,1936.65192316346,1828.41520744052,1869.56259140604,1804.58489407912,1845.93679989441
20,3476.26749441969,3633.02928219462,10735.8219584602,2202.46428436746,2220.1282919136,2190.37010738895,2155.53814976563,2048.2617994332,2358.77770708015
21,1850.19771427921,2113.34992083635,4440.44029031439,1691.74247005525,1617.38524250221,2005.24440466093,1605.68107716493,2010.42334768164,1834.73322934227
22,629.934958387264,944.001566348129,1787.76568615874,1072.51466696309,1136.18003786685,608.800357067059,870.638787183107,448.202012410214,446.470179973807
23,2785.62131709657,4119.17207951067,6470.90432937159,4374.15982459677,4403.12520904868,4190.08145227587,4266.45945089054,4482.34110907131,4567.99901471445
